datetime,content
[datetime]: 2025-04-25 19:07:07,[content]: 【渝农商行：2025年一季度净利润38.17亿元，同比增长4.24%】渝农商行公告，2025年第一季度营业收入为72.24亿元，同比增长1.35%；净利润为38.17亿元，同比增长4.24%；归属于本行股东的净利润为37.45亿元，同比增长6.25%；归属于本行股东的扣除非经常性损益的净利润为37.42亿元，同比增长6.83%；经营活动产生的现金流量净额为225.7亿元，同比下降67.71%；基本及稀释每股收益为0.33元/股，同比增长6.45%；扣除非经常性损益后基本及稀释每股收益为0.33元/股，同比增长6.45%；加权平均净资产收益率为12.00%，同比下降0.01个百分点；平均总资产回报率为0.99%，同比下降0.01个百分点。截至2025年3月31日，资产总额为1.61万亿元，同比增长6.30%；负债总额为1.47万亿元，同比增长6.78%；客户存款为1.04万亿元，同比增长9.96%。
[datetime]: 2025-04-25 19:07:05,[content]: 【航天科技集团质量技术部部长严泽想升任集团副总经理】中国航天科技集团有限公司领导班子再添一名新成员。4月25日，从权威渠道获悉，严泽想现已担任航天科技集团党组成员、副总经理。（澎湃）
[datetime]: 2025-04-25 19:06:59,[content]: 【中油工程：2025年第一季度净利润1.94亿元，同比下降19.82%】中油工程公告，2025年第一季度营收为171.29亿元，同比增长16.26%；净利润为1.94亿元，同比下降19.82%。
[datetime]: 2025-04-25 19:06:55,[content]: 【扬州金泉：2025年第一季度净利润3072.95万元，同比下降26.99%】扬州金泉公告，2025年第一季度营业收入2.39亿元，同比增长8.85%。净利润3072.95万元，同比下降26.99%。
[datetime]: 2025-04-25 19:06:31,"[content]: 【中微半导：一季度净利润同比增长19.4%】中微半导公告称，2025年第一季度营业收入为2.06亿元，同比增长0.52%；归属于上市公司股东的净利润为3442.02万元，同比增长19.4%。报告期内公司产品毛利率为34.46%，同比增长7个百分点，在营业收入小幅增长的情况下,毛利润有较大增长。"
[datetime]: 2025-04-25 19:05:10,[content]: 【香飘飘：2025年第一季度净亏损1877.5万元】香飘飘公告，2025年第一季度营收为5.8亿元，同比下降19.98%；净亏损1877.5万元，去年同期净利润2521.26万元。
[datetime]: 2025-04-25 19:05:03,[content]: 【香飘飘：2024年净利润2.53亿元，同比下降9.67%】香飘飘公告，2024年营业收入32.87亿元，同比下降9.32%。归属于上市公司股东的净利润2.53亿元，同比下降9.67%。拟向全体股东每10股派发现金红利2.5元（含税）。
[datetime]: 2025-04-25 19:05:03,[content]: 【大量难民涌入布隆迪 经费短缺致援助陷入困境】联合国难民署25日表示，刚果（金）东部冲突导致大量难民涌入布隆迪，当地人道援助面临严峻挑战，资金短缺严重威胁紧急救援行动。自2024年初以来，已有逾7.1万人逃离刚果（金）进入布隆迪，其中1.6万人被安置在东部穆塞尼难民点。由于人满为患，应急帐篷被迫搭建在原用于耕种的低洼地，雨季来临加剧洪涝风险，生活条件不断恶化。营地基础服务匮乏，学校、诊所和卫生设施超负荷运转，新老难民之间紧张局势升温。因食品援助减少及条件恶劣，一些难民被迫返回刚果（金）。资金缺口使援助陷入困境，联合国难民署被迫停止发放卫生用品，导致近1.1万名女性和女孩无法获得基本卫生保障；性别暴力和失散儿童的保护服务也遭削减。联合国难民署呼吁国际社会立即提供7650万美元支持布隆迪应对当前危机，并投资于长期发展项目以惠及难民与社区。
[datetime]: 2025-04-25 19:04:14,[content]: 【常熟银行：2025年第一季度净利润10.84亿元，同比增长13.81%】常熟银行公告，2025年第一季度营收为29.71亿元，同比增长10.04%；净利润为10.84亿元，同比增长13.81%。
[datetime]: 2025-04-25 19:04:09,[content]: 【齐鲁银行：2024年净利润49.45亿元，同比增长15.83%】齐鲁银行公告，2024年营业收入124.96亿元，同比增长4.55%。归属于上市公司股东的净利润49.86亿元，同比增长17.77%。董事会决议通过的利润分配预案为每10股派发现金股利人民币1.39元（含税）。
[datetime]: 2025-04-25 19:03:28,[content]: 【东方材料：2024年净利润1395.74万元，同比下降73.17%】东方材料公告，2024年营业收入4.36亿元，同比增长10.81%。归属于上市公司股东的净利润1395.74万元，同比下降73.17%。公司拟向全体股东每10股派发现金0.5元（含税），预计派发现金红利合计1006.13万元（含税）。
[datetime]: 2025-04-25 19:03:16,"[content]: 【亚星化学：2024年净利润亏损9703.47万元】亚星化学公告，2024年营业收入9.1亿元，同比增长10.37%。归属于上市公司股东的净利润-9703.47万元，同比下降1,624.63%。基本每股收益-0.25元／股。无利润分配预案或公积金转增股本预案。"
[datetime]: 2025-04-25 19:03:05,[content]: 【亚星化学：2025年第一季度净亏损4604.51万元】亚星化学公告，2025年第一季度营收为1.99亿元，同比增长5.61%；净亏损4604.51万元，去年同期净亏损3511.7万元。
[datetime]: 2025-04-25 19:03:03,[content]: 【山西：一季度全省地区生产总值同比增长4.5%】山西省统计局消息，根据地区生产总值统一核算结果，一季度全省地区生产总值为5611.28亿元，按不变价格计算，同比增长4.5%。其中，第一产业增加值为170.12亿元，增长3.5%；第二产业增加值为2196.70亿元，增长5.2%；第三产业增加值为3244.46亿元，增长4.0%。
[datetime]: 2025-04-25 19:02:18,[content]: 【2025年全国物品编码工作座谈会召开】 4月23日，2025年全国物品编码工作座谈会在四川省成都市召开。市场监管总局党组成员、副局长，国家标准委主任邓志勇出席会议并讲话，四川省副省长杨兴平出席会议并致辞。 会议指出，2024年物品编码工作在加强自身建设、支撑国家战略、满足市场需求、创新科研标准和深化国际合作方面取得积极成效。特别是在强化数智赋能、服务市场监管方面，充分发挥了商品数据的独特优势，助力全链条产品质量安全监管，推动智慧化市场监管创新，服务全国统一大市场建设。在服务“以旧换新”政策实施、支撑我国税收数字化转型、服务智慧海关建设、支撑国家通用物资编目建设、助力“健康中国”战略实施等方面，物品编码工作也发挥了重要作用。 会议要求，2025年物品编码工作要全力满足社会用码需求，强化精准支撑，提升服务全国统一大市场建设能力，助力社会数字化治理。要赋能新兴领域数字化转型升级，在非零售、二维码、公共采购和物流供应链领域，全力推动物品编码的广泛应用。 会上，四川省市场监管部门作交流发言，有关单位作物品编码工作经验分享。总局相关司局、地方市场监管局有关负责同志和物品编码地方工作机构代表参会。
[datetime]: 2025-04-25 19:01:46,[content]: 斯伦贝谢2025年Q1净利润7.97亿美元，市场预期10.21亿美元，去年同期10.68亿美元。
[datetime]: 2025-04-25 19:00:44,[content]: 【京东外卖回应补贴要求商家承担50%：恶意造谣 不会设置强制分摊比例】今天网络上一张截图显示，有京东外卖再次调整“百亿补贴”政策，这次的调整规则是所有补贴活动均需要商家分摊50%成本。比如11-10补贴，京东承担5元，另外5元由商家自行承担。京东外卖发文回应称，百亿补贴通过公开透明的政策邀请商家伙伴根据自身经营规划自主选择参与，平台不会设置强制分摊比例，所有合作均基于双向沟通达成共识。
[datetime]: 2025-04-25 19:00:18,"[content]: 【碧桂园：出售蓝箭航天合共约11.063%股份】碧桂园在港交所公告，于2025年4月25日，卖方一及卖方二（同为公司之间接非全资有限合伙企业）（作为卖方）、买方一（作为买方）及蓝箭航天（作为目标公司）订立股份转让协议一。据此，卖方同意以每股股价人民币48.74元向买方一出售、而买方一同意向卖方购买彼等持有的蓝箭航天合计15,798,112股股份（相当于蓝箭航天约6.527%股份），总代价为人民币769,999,978.88元。此前，于2025年4月7日，卖方一（作为卖方）已分别与买方二、买方三、买方四（甲）、买方四（乙）、买方五、买方六及买方七（各自作为相关现有股份转让协议项下之买方）及蓝箭航天（作为目标公司）订立相关现有股份转让协议。据此，卖方一同意以相同的每股股价人民币48.74元向现有买方出售、而现有买方同意向卖方一购买彼持有的蓝箭航天合计10,977,780股股份（相当于蓝箭航天约4.536%股份），总代价为人民币535,056,997.20元。"
[datetime]: 2025-04-25 18:59:58,[content]: 瑞士央行行长：瑞士央行的工具不适用于应对气候变化和保护生物多样性。
[datetime]: 2025-04-25 18:59:23,[content]: 【天坛生物：2025年第一季度净利润2.44亿元，同比下降22.90%】 天坛生物公告，2025年第一季度营业收入13.18亿元，同比增长7.84%。净利润2.44亿元，同比下降22.90%。
[datetime]: 2025-04-25 18:58:41,[content]: 国泰君安：本公司于联交所进行买卖H股之中文证券简称将由“国泰君安”变更为“国泰海通”及英文证券简称将由“GTJA”变更为“GTHT”，自2025年4月30日上午9时正起生效。
[datetime]: 2025-04-25 18:58:41,[content]: 国泰君安：本公司于联交所进行买卖H股之中文证券简称将由“国泰君安”变更为“国泰海通”及英文证券简称将由“GTJA”变更为“GTHT”，自2025年4月30日上午9时正起生效。
[datetime]: 2025-04-25 18:58:23,[content]: 【长沙银行：2025年第一季度净利润21.73亿元，同比增长3.81%】 长沙银行公告，2025年第一季度营收为68.09亿元，同比增长3.78%；净利润为21.73亿元，同比增长3.81%。
[datetime]: 2025-04-25 18:57:19,[content]: 【长沙银行：2025年第一季度净利润21.73亿元，同比增长3.81%】 长沙银行公告，2025年第一季度营收为68.09亿元，同比增长3.78%；净利润为21.73亿元，同比增长3.81%。
