stock_code,trade_date,close,macd_dif,macd_dea,macd,kdj_k,kdj_d,kdj_j,rsi_6,rsi_12,rsi_24,boll_upper,boll_mid,boll_lower,cci,turnover_rate,turnover_rate_f,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,stock_name,area,industry,list_date
300520.SZ,20241231,22.88,-0.337,0.395,-1.463,6.957,11.874,-2.876,16.17,31.991,44.604,31.059,27.166,23.272,-137.757,6.5967,8.3843,0.81,,3.626,3.7467,,29116.7418,27737.2655,21823.6221,666191.0524,634628.6346,科大国创,安徽,软件服务,20160708
601860.SH,20241231,2.85,-0.003,0.004,-0.014,39.827,39.169,41.143,34.345,42.056,48.603,2.963,2.864,2.766,-51.027,3.2177,4.2014,1.47,6.4371,0.5413,2.3236,3.5088,366098.3433,354062.3857,271159.9252,1043380.2784,1009077.7992,紫金银行,江苏,银行,20190103
600741.SH,20241231,17.61,0.247,0.253,-0.013,63.347,66.627,56.785,47.144,54.285,55.531,18.114,17.467,16.819,50.102,0.609,1.4612,1.04,7.9918,0.9236,0.3334,4.2589,315272.3984,315272.3984,131406.0855,5551946.9358,5551946.9358,华域汽车,上海,汽车配件,19960826
688125.SH,20241231,39.07,-0.648,-0.484,-0.327,45.75,38.51,60.23,40.322,42.875,47.455,44.717,40.945,37.174,-43.872,1.1707,1.1707,0.58,,1.6851,4.5956,,8153.578,2182.808,2182.808,318560.2925,85282.3086,安达智能,广东,专用机械,20220415
600463.SH,20241231,9.93,-0.682,-0.548,-0.268,12.591,13.943,9.887,25.613,30.869,39.959,13.492,11.414,9.335,-96.521,0.8786,2.398,0.6,,2.8996,7.98,,30000.0,30000.0,10992.1181,297900.0,297900.0,空港股份,北京,园区开发,20040318
301381.SZ,20241231,22.76,-0.943,-0.685,-0.515,11.63,14.697,5.496,23.288,32.434,40.978,28.28,25.178,22.076,-91.265,1.2377,3.0384,0.69,29.5274,3.7684,1.0128,2.4165,40010.0,19229.9,7833.162,910627.6,437672.524,赛维时代,深圳,互联网,20230712
688105.SH,20241231,22.17,-0.481,-0.299,-0.365,12.323,17.684,1.601,9.894,28.042,42.385,25.65,23.859,22.069,-144.59,0.2337,0.7196,1.07,377.9365,2.2529,6.3563,,40213.3843,40144.4743,13035.7292,891530.7299,890002.9952,诺唯赞,江苏,生物制药,20211115
300540.SZ,20241231,24.52,-0.306,-0.275,-0.062,54.425,41.766,79.744,49.853,47.251,49.432,27.143,25.02,22.896,31.175,2.7537,4.7456,1.08,96.6342,3.87,4.9568,,16537.5993,14513.093,8421.4016,405501.9348,355861.0404,蜀道装备,四川,专用机械,20160823
600761.SH,20241231,17.65,0.044,0.072,-0.056,23.602,32.488,5.828,33.54,43.326,47.013,18.916,18.095,17.273,-171.059,2.3398,3.6071,1.32,11.2867,1.5371,0.8858,3.0122,89069.2761,89069.2761,57777.8019,1572072.7232,1572072.7232,安徽合力,安徽,工程机械,19961009
688165.SH,20241231,26.4,1.935,3.546,-3.223,10.552,20.719,-9.782,31.841,45.897,54.268,39.711,31.833,23.955,-120.014,4.6569,13.1292,0.56,,8.1198,9.3168,,52178.0,52178.0,18507.5122,1377499.2,1377499.2,埃夫特-U,安徽,专用机械,20200715
605189.SH,20241231,12.15,-0.325,-0.197,-0.255,14.534,16.943,9.715,25.97,32.457,40.746,14.481,13.135,11.79,-80.725,0.7853,2.4267,0.79,13.3401,1.0217,0.6296,1.2346,14976.614,14976.614,4846.176,181965.8601,181965.8601,富春染织,安徽,纺织,20210528
301446.SZ,20241231,22.04,0.386,0.502,-0.231,31.413,42.777,8.685,34.807,43.119,48.315,25.083,23.332,21.582,-114.093,13.317,13.317,0.72,35.581,2.0636,5.3714,1.1518,10400.0,2600.0,2600.0,229216.0,57304.0,福事特,江西,机械基件,20230725
300560.SZ,20241231,15.48,-0.051,0.032,-0.166,39.732,38.976,41.244,47.821,48.255,50.359,16.779,15.798,14.817,1.493,8.8162,11.4337,1.47,,3.2667,3.0103,0.084,22974.3622,18695.6145,14415.6196,355643.1269,289408.1125,中富通,福建,通信设备,20161101
601921.SH,20241231,7.88,-0.026,0.039,-0.129,12.295,19.895,-2.907,25.811,38.853,45.646,8.798,8.284,7.77,-114.621,4.7107,4.7107,1.1,16.171,1.3539,1.594,4.9492,222222.2223,42222.1962,42222.1962,1751111.1117,332710.9061,浙版传媒,浙江,出版业,20210723
601899.SH,20241231,15.12,-0.184,-0.19,0.011,42.569,45.237,37.233,36.981,40.553,43.09,16.199,15.586,14.972,-106.253,0.6919,0.9827,1.25,13.7097,3.0316,1.3449,1.9841,2657788.894,2055703.5536,1447351.7832,40185768.0773,31082237.7304,紫金矿业,福建,铜,20080425
688206.SH,20241231,18.91,-0.533,-0.248,-0.569,7.244,12.526,-3.32,17.587,30.985,42.886,23.767,21.41,19.053,-186.5,2.5612,3.3373,1.21,,4.111,21.2501,,43380.4445,17705.9698,13588.5056,820324.2055,334819.8889,概伦电子,上海,半导体,20211228
601901.SH,20241231,8.33,-0.043,-0.013,-0.06,33.331,33.996,32.002,29.466,37.568,45.432,9.086,8.738,8.389,-154.011,0.9649,1.8975,1.69,31.4313,1.4708,9.9621,0.8523,823210.1395,823210.1395,418610.9592,6857340.462,6857340.462,方正证券,湖南,证券,20110810
605300.SH,20241231,13.44,-0.062,0.105,-0.334,26.848,22.616,35.311,43.569,46.163,50.286,15.586,14.092,12.599,-51.193,1.0595,6.8829,1.4,40.0028,2.4945,2.2077,2.0622,40001.0,40001.0,6157.5921,537613.44,537613.44,佳禾食品,江苏,乳制品,20210430
600721.SH,20241231,6.59,-0.136,-0.08,-0.112,21.452,24.249,15.858,25.473,34.296,42.579,7.801,7.166,6.53,-115.595,2.7118,3.5972,0.94,131.5759,3.3992,6.4199,,38402.1835,38402.1835,28949.6748,253070.3893,253070.3893,百花医药,新疆,生物制药,19960626
300500.SZ,20241231,10.61,-0.461,-0.204,-0.516,10.008,12.511,5.002,14.665,26.065,38.709,14.157,12.187,10.217,-88.29,3.6815,7.1966,1.55,,1.5567,1.1815,0.5655,17397.4869,16759.7955,8573.653,184587.336,177821.4303,启迪设计,江苏,建筑工程,20160204
300421.SZ,20241231,11.19,-0.129,0.078,-0.414,16.353,19.836,9.386,26.807,37.967,46.364,14.546,12.654,10.762,-106.128,5.1748,5.8714,0.93,61.433,2.6345,3.1994,1.0724,29403.0484,23034.4072,20301.2453,329020.1116,257755.0166,力星股份,江苏,机械基件,20150217
600990.SH,20241231,21.28,-0.744,-0.608,-0.272,23.235,23.746,22.215,27.974,35.268,43.314,25.596,23.112,20.628,-98.083,1.4507,2.6964,0.87,,2.734,2.9957,,27328.9812,26901.2696,14473.0042,581560.7199,572459.0171,四创电子,安徽,通信设备,20040510
600620.SH,20241231,5.72,0.011,0.144,-0.266,11.022,21.228,-9.388,28.411,39.022,46.307,7.269,6.5,5.73,-132.895,1.2472,3.1695,0.85,,2.6149,22.4453,0.1748,68667.7113,68667.7113,27020.6059,392779.3086,392779.3086,天宸股份,上海,综合类,19921117
605336.SH,20241231,12.84,0.048,0.451,-0.805,8.946,13.371,0.095,29.826,41.94,48.384,18.752,14.557,10.362,-74.64,3.0628,9.5843,0.74,24.9226,1.2359,4.5257,4.8287,18341.245,18341.245,5861.245,235501.5858,235501.5858,帅丰电器,浙江,家用电器,20201019
600186.SH,20241231,5.7,0.036,0.066,-0.06,57.214,35.605,100.431,74.102,64.125,61.243,6.026,5.319,4.612,42.352,14.2512,17.6882,3.32,51.0242,5.9619,4.2252,,179457.2141,178671.0441,143953.4246,1022906.1204,1018424.9514,莲花控股,河南,食品,19980825
301148.SZ,20241231,18.3,-0.393,-0.187,-0.412,16.928,18.428,13.929,23.784,33.248,43.249,21.603,19.728,17.854,-89.419,2.6829,2.8607,1.1,39.9848,1.2151,4.0537,2.13,11649.708,3848.908,3609.658,213189.6564,70435.0164,嘉戎技术,福建,环境保护,20220421
300441.SZ,20241231,8.72,0.129,0.197,-0.136,22.867,40.234,-11.867,29.517,41.452,48.703,9.951,9.236,8.521,-131.475,3.4035,6.6378,0.71,6.944,2.368,2.2238,2.5289,64441.5868,62695.9236,32147.5565,561930.6369,546708.4538,鲍斯股份,浙江,机床制造,20150423
601096.SH,20241231,4.35,-0.045,-0.039,-0.012,36.902,37.036,36.632,35.466,40.426,45.35,4.698,4.502,4.306,-78.942,1.1474,2.3359,0.91,54.4915,2.6954,1.1305,0.5823,267515.5088,164297.6541,80700.7764,1163692.4633,714694.7953,宏盛华源,山东,钢加工,20231222
601800.SH,20241231,10.45,-0.017,0.003,-0.039,26.665,33.087,13.822,34.812,42.573,48.969,10.849,10.555,10.261,-88.421,0.4094,2.0268,1.15,7.1355,0.604,0.2275,2.7996,1627861.1425,1174723.5425,237261.8821,17011148.9391,12275861.0191,中国交建,北京,建筑工程,20120309
600640.SH,20241231,11.94,-0.274,-0.036,-0.475,8.81,14.836,-3.244,17.487,31.726,42.852,15.184,13.499,11.815,-111.806,1.0589,3.4584,0.96,,2.394,4.607,0.0168,79569.594,79569.594,24363.2395,950060.9524,950060.9524,国脉文化,上海,影视音像,19930407
600285.SH,20241231,22.16,0.044,-0.003,0.094,49.052,49.927,47.301,48.631,50.245,49.542,23.252,22.14,21.027,28.126,1.1815,1.5047,1.18,18.5961,4.3428,3.5264,3.5899,56711.5486,56711.5486,44529.7588,1256727.917,1256727.917,羚锐制药,河南,中成药,20001018
301168.SZ,20241231,26.83,-0.765,-0.602,-0.327,12.744,16.972,4.288,21.037,30.768,40.898,31.243,28.99,26.736,-139.129,2.7755,2.7755,1.04,35.5223,1.5138,2.0096,0.9314,12000.0,4965.3,4965.3,321960.0,133218.999,通灵股份,江苏,电气设备,20211210
300461.SZ,20241231,18.66,-0.788,-0.419,-0.738,9.965,12.742,4.411,21.536,31.725,41.448,24.708,21.527,18.346,-101.972,3.8091,6.1332,0.97,,4.5152,11.1982,,15574.1692,8046.5195,4997.4159,290613.9973,150148.0539,田中精机,浙江,专用机械,20150519
601598.SH,20241231,5.35,0.036,0.032,0.007,56.394,54.512,60.16,50.653,53.08,53.813,5.427,5.32,5.213,63.944,0.6609,3.0058,1.02,10.0491,1.0421,0.3399,5.3914,729421.6875,525591.6875,115566.2705,3902406.0281,2811915.5281,中国外运,北京,仓储物流,20190118
600660.SH,20241231,62.4,1.34,0.969,0.741,84.844,83.607,87.317,79.32,71.785,64.928,63.084,58.985,54.886,138.76,0.5294,0.7474,1.07,23.3236,4.8762,4.3255,2.0833,260974.3532,200298.6332,141881.6828,16284799.6397,12498634.7117,福耀玻璃,福建,汽车配件,19930610
688004.SH,20241231,15.14,-0.686,-0.39,-0.593,10.487,15.82,-0.178,17.421,29.42,41.563,20.079,17.459,14.839,-106.299,1.3894,2.5339,0.74,,1.9033,6.725,,8008.8,8008.8,4391.343,121253.232,121253.232,博汇科技,北京,软件服务,20200612
600403.SH,20241231,2.94,-0.097,-0.063,-0.069,19.603,15.798,27.214,32.504,35.289,43.095,3.61,3.18,2.749,-54.344,0.4974,3.2083,1.04,,1.1701,1.374,,239081.2402,239081.2402,37065.1791,702898.8462,702898.8462,大有能源,河南,煤炭开采,20031009
301183.SZ,20241231,53.8,1.285,1.359,-0.147,38.391,52.799,9.574,35.353,44.993,49.774,62.865,55.479,48.093,-55.102,14.4771,14.4771,1.16,196.2917,5.1311,7.9478,,8000.0,4608.8,4608.8,430400.0,247953.44,东田微,湖北,元器件,20220524
605376.SH,20241231,28.95,-0.103,0.189,-0.584,41.2,35.555,52.489,41.151,44.719,50.139,33.659,30.602,27.545,-59.786,1.1226,1.8973,0.69,189.6936,5.2274,8.1916,1.7271,26160.0,26160.0,15478.3,757332.0,757332.0,博迁新材,江苏,小金属,20201208
002205.SZ,20241231,8.91,-0.045,0.168,-0.425,10.274,18.767,-6.712,37.84,42.635,48.047,11.259,9.736,8.213,-84.194,11.2473,16.1155,0.94,,2.7569,3.2656,,18584.3228,18584.3228,12970.4108,165586.3161,165586.3161,国统股份,新疆,水泥,20080123
301507.SZ,20241231,12.69,-0.163,-0.056,-0.215,13.714,18.647,3.85,29.743,37.413,44.305,14.375,13.556,12.738,-128.08,3.7907,3.7907,1.1,50.1961,2.9698,7.3491,0.788,35655.433,11053.1858,11053.1858,452467.4448,140264.9278,民生健康,浙江,化学制药,20230905
603081.SH,20241231,11.3,0.171,0.379,-0.414,9.49,19.866,-11.26,30.978,42.881,49.453,13.628,12.195,10.761,-124.083,1.0865,1.9062,0.48,156.8263,1.6818,3.3023,0.4363,40904.15,40590.89,23136.395,462216.895,458677.057,大丰实业,浙江,专用机械,20170420
300663.SZ,20241231,17.36,-0.88,-0.564,-0.632,7.849,12.186,-0.824,18.374,29.408,41.069,23.012,20.155,17.298,-111.882,3.8891,4.3046,0.87,,6.5075,7.1002,,47843.3169,43110.6887,38948.6608,830559.9814,748401.5558,科蓝软件,北京,软件服务,20170608
688072.SH,20241231,153.67,-5.475,-3.754,-3.442,11.214,18.381,-3.12,13.864,26.783,41.162,188.016,170.414,152.812,-194.301,2.7867,3.2155,1.1,64.5237,8.9859,13.0384,,27832.0842,15384.0317,13332.4012,4276956.379,2364064.1513,拓荆科技,辽宁,半导体,20220420
300482.SZ,20241231,22.41,-0.478,-0.357,-0.242,8.752,13.214,-0.173,11.84,25.953,38.881,25.004,23.854,22.705,-192.545,1.5875,1.9488,1.01,20.599,2.0118,3.6673,1.7367,48142.4071,33226.7746,27067.3482,1078871.3431,744612.0188,万孚生物,广东,医疗保健,20150630
601890.SH,20241231,7.79,-0.079,-0.013,-0.131,18.673,19.569,16.883,28.288,37.18,45.382,8.825,8.274,7.722,-106.232,1.8674,2.9042,1.21,29.4338,2.1054,3.9192,1.3479,95940.0,95940.0,61688.9232,747372.6,747372.6,亚星锚链,江苏,船舶,20101228
600373.SH,20241231,12.55,-0.093,-0.038,-0.109,19.017,22.594,11.862,26.522,37.74,43.199,13.825,13.126,12.428,-123.107,1.5135,3.421,1.48,12.2034,0.9509,1.8006,5.9947,140272.7307,135506.3719,59952.2687,1760422.7703,1700604.9673,中文传媒,江西,出版业,20020304
603268.SH,20241231,39.66,-0.51,-0.436,-0.148,63.939,49.029,93.758,53.09,48.979,52.416,41.71,39.15,36.591,33.23,1.9743,4.069,0.8,,330.5232,21.257,,12416.88,12416.88,6024.68,492453.4608,492453.4608,松发股份,广东,家居用品,20150319
603058.SH,20241231,8.82,-0.417,-0.234,-0.366,16.046,15.421,17.296,27.151,33.618,42.07,12.422,10.183,7.944,-68.139,1.7316,3.7719,0.94,22.0789,3.2012,4.0771,0.9065,42005.9454,41760.7854,19171.4254,370492.4384,368330.1272,永吉股份,贵州,广告包装,20161223
300688.SZ,20241231,32.01,0.834,1.189,-0.709,24.074,34.588,3.045,41.088,47.693,51.358,38.564,32.932,27.3,-45.13,10.7622,13.0104,0.87,,11.0315,21.3683,0.0156,16737.9464,14193.2358,11740.7157,535781.6643,454325.478,创业黑马,北京,文教休闲,20170810
603038.SH,20241231,16.35,-0.858,-0.6,-0.516,8.67,12.507,0.996,19.676,30.15,43.174,20.961,18.524,16.088,-106.75,2.2733,4.1916,0.78,248.4398,3.2052,5.2145,0.2352,26867.7106,26867.7106,14571.3357,439287.0683,439287.0683,华立股份,广东,家居用品,20170116
688099.SH,20241231,68.68,1.042,1.514,-0.943,26.943,40.674,-0.518,29.982,41.16,47.634,79.763,73.064,66.364,-184.607,3.4451,4.6556,1.25,36.961,4.6736,4.6737,,41873.4808,41873.4808,30986.3064,2875870.6613,2875870.6613,晶晨股份,上海,半导体,20190808
601991.SH,20241231,2.85,0.002,0.007,-0.01,35.448,41.482,23.38,39.343,45.076,48.339,2.986,2.904,2.822,-126.795,0.9508,3.5092,1.23,17.8243,1.7132,0.4296,0.2632,1850671.0504,1239608.9106,335854.3159,5274412.4936,3532885.3952,大唐发电,北京,火力发电,20061220
600398.SH,20241231,7.5,0.239,0.165,0.148,71.12,68.352,76.655,81.503,74.066,65.978,7.219,6.538,5.857,346.544,5.2741,13.1301,3.16,14.9587,2.1501,1.6977,10.5333,480277.0296,480277.0296,192919.4365,3602077.722,3602077.722,海澜之家,江苏,服饰,20001228
603283.SH,20241231,69.16,-0.971,-0.884,-0.175,51.048,55.351,42.443,37.691,41.663,46.182,75.376,72.012,68.648,-81.754,3.0772,5.2518,0.82,18.1663,4.8067,2.7614,,20031.6148,19500.1648,11425.7581,1385386.4796,1348631.3976,赛腾股份,江苏,专用机械,20171225
603078.SH,20241231,16.74,-0.123,0.055,-0.355,31.279,37.125,19.589,32.286,40.84,47.732,19.385,18.006,16.628,-113.711,3.0175,5.2261,0.9,69.4247,3.8867,5.9844,0.687,38563.7248,38563.7248,22266.3005,645556.7532,645556.7532,江化微,江苏,半导体,20170410
300702.SZ,20241231,16.66,-0.058,0.058,-0.231,17.276,20.361,11.106,31.585,40.65,47.068,18.276,17.393,16.51,-100.811,0.9274,1.4576,0.99,132.7281,1.64,2.2344,0.3001,34797.7159,21116.4483,13435.601,579729.9469,351800.0287,天宇股份,浙江,化学制药,20170919
688113.SH,20241231,28.27,-0.721,-0.612,-0.218,34.484,32.197,39.058,36.903,40.019,44.45,32.675,29.974,27.274,-68.511,0.7865,1.3124,1.2,21.868,2.0226,3.7886,,6439.7559,6439.7559,3859.3336,182051.8993,182051.8993,联测科技,江苏,专用机械,20210506
300528.SZ,20241231,8.7,-0.283,-0.022,-0.523,16.025,16.307,15.461,24.645,36.827,45.323,12.314,10.135,7.956,-71.725,3.6872,9.3252,0.94,,4.9495,3.9182,,37260.8054,37260.8054,14733.1068,324169.007,324169.007,幸福蓝海,江苏,影视音像,20160808
603011.SH,20241231,6.85,-0.234,-0.133,-0.202,20.335,20.12,20.765,28.917,34.853,43.295,8.769,7.642,6.515,-83.839,2.7902,4.3055,1.0,,1.5154,1.6909,,49441.4437,49441.4437,32040.6925,338673.8893,338673.8893,合锻智能,安徽,专用机械,20141107
300508.SZ,20241231,27.05,-0.24,-0.004,-0.472,23.538,32.212,6.191,32.123,39.551,46.778,30.942,28.978,27.013,-134.726,2.949,4.4295,1.05,41.1341,3.9257,6.4329,0.2938,10983.612,5722.7246,3810.0134,297106.7046,154799.7004,维宏股份,上海,软件服务,20160419
300603.SZ,20241231,11.14,0.246,0.267,-0.042,62.644,59.455,69.022,52.525,54.055,55.42,11.698,10.938,10.177,70.888,13.8459,15.7298,1.44,434.1266,3.5885,7.2127,,46479.8231,35985.0176,31675.2907,517785.2293,400873.0961,立昂技术,新疆,通信设备,20170126
603228.SH,20241231,27.84,0.818,0.411,0.814,73.608,79.197,62.432,55.103,59.253,56.282,29.348,26.162,22.977,90.765,4.5293,12.5163,1.07,22.7664,2.3964,2.1485,1.6214,93253.1182,92059.9682,33313.7452,2596166.8107,2562949.5147,景旺电子,深圳,元器件,20170106
601568.SH,20241231,4.2,-0.038,-0.005,-0.066,7.245,10.992,-0.249,23.646,34.11,44.193,4.643,4.412,4.18,-104.811,0.3809,1.067,1.45,91.5384,1.4323,1.6501,2.381,397222.2224,397222.2224,141786.639,1668333.3341,1668333.3341,北元集团,陕西,化工原料,20201020
601933.SH,20241231,6.34,0.381,0.454,-0.147,49.631,47.019,54.854,44.455,52.325,56.694,7.5,6.461,5.422,-30.96,6.5783,14.9447,0.83,,9.9287,0.8092,,907503.6993,907503.6993,399461.0686,5753573.4536,5753573.4536,永辉超市,福建,超市连锁,20101215
688226.SH,20241231,25.13,1.593,1.564,0.058,54.174,65.881,30.76,49.986,59.055,61.408,28.018,23.774,19.529,33.56,2.5765,6.4974,0.96,27.1737,3.5659,1.0971,,15650.648,15650.648,6206.2614,393300.7842,393300.7842,威腾电气,江苏,电气设备,20210707
688012.SH,20241231,189.16,-3.281,-2.264,-2.034,33.619,38.374,24.11,25.688,35.652,45.719,218.738,201.388,184.039,-122.065,1.6113,2.3682,1.01,76.4928,6.2288,15.2309,,62236.3735,62236.3735,42344.3064,11772632.4113,11772632.4113,中微公司,上海,半导体,20190722
301567.SZ,20241231,44.88,-0.793,-0.589,-0.407,23.996,30.242,11.504,30.926,37.872,44.066,50.623,47.858,45.092,-134.077,6.47,6.47,1.1,77.9773,4.4192,7.9107,0.6239,7200.0,1800.0,1800.0,323136.0,80784.0,贝隆精密,浙江,元器件,20240116
601127.SH,20241231,133.39,1.96,2.358,-0.796,63.265,56.651,76.492,52.255,53.43,56.104,141.445,133.802,126.158,57.919,1.7531,3.6977,0.96,51.874,15.5028,1.601,0.2481,150978.2193,150978.2193,71580.6827,20138984.6724,20138984.6724,赛力斯,重庆,汽车整车,20160615
600313.SH,20241231,6.75,-0.014,0.044,-0.117,25.019,27.665,19.726,40.97,44.559,48.64,7.694,7.082,6.471,-67.393,2.9258,4.8588,0.71,89.0384,3.807,1.345,,108219.8663,108219.8663,65166.6375,730484.0975,730484.0975,农发种业,北京,种植业,20010119
603180.SH,20241231,21.01,0.136,0.295,-0.318,28.79,25.737,34.896,44.088,48.579,52.634,22.796,21.411,20.026,-73.896,0.9279,2.9287,0.83,13.21,1.2066,0.9222,3.9419,15425.7062,15425.7062,4887.4152,324094.0873,324094.0873,金牌家居,福建,家居用品,20170512
601998.SH,20241231,6.98,0.076,0.077,-0.002,71.524,62.561,89.45,55.603,56.238,56.155,7.163,6.943,6.722,117.39,0.2523,2.6011,1.14,5.6017,0.5725,1.7822,7.1983,5409800.7724,3921584.4747,380354.5275,37760409.3914,27372659.6334,中信银行,北京,银行,20070427
600353.SH,20241231,7.22,-0.176,-0.09,-0.171,13.918,19.701,2.352,21.869,32.711,43.159,8.621,8.006,7.39,-171.194,2.1645,3.7286,1.28,60.4201,3.3394,3.9106,0.554,83114.1319,82881.1159,48113.8997,600084.0323,598401.6568,旭光电子,四川,元器件,20021120
300623.SZ,20241231,34.16,-0.2,-0.115,-0.17,39.869,52.316,14.976,31.108,39.613,46.779,39.613,36.708,33.804,-92.896,3.4414,5.7914,0.66,69.4575,4.6925,10.5826,0.15,83207.9919,71198.776,42308.4179,2842385.0033,2432150.1882,捷捷微电,江苏,半导体,20170314
300449.SZ,20241231,7.85,-0.01,0.102,-0.225,35.372,27.21,51.695,47.138,47.714,52.246,9.186,8.215,7.244,-39.436,2.6026,2.6026,0.8,,7.6664,21.12,,38748.0309,29626.7599,29626.7599,304172.0426,232570.0652,汉邦高科,北京,IT设备,20150422
601528.SH,20241231,5.63,0.047,0.059,-0.025,57.256,52.692,66.383,43.189,48.446,52.993,5.879,5.699,5.519,1.148,1.4777,1.5378,1.13,5.7825,0.6178,2.6125,3.1972,196216.1395,170544.2207,163880.7248,1104696.8654,960163.9625,瑞丰银行,浙江,银行,20210625
600333.SH,20241231,5.57,-0.183,-0.1,-0.165,28.443,17.005,51.318,56.467,48.405,50.38,6.672,5.748,4.823,-19.76,4.1234,9.9964,1.62,,1.8053,1.385,,60903.0684,60903.0684,25121.9808,339230.091,339230.091,长春燃气,吉林,供气供热,20001211
603208.SH,20241231,18.4,-0.287,-0.157,-0.26,25.902,23.926,29.853,30.247,37.376,44.51,20.809,19.348,17.887,-59.783,0.4858,1.2786,0.75,12.4368,2.4358,0.9909,9.6033,17717.2674,17717.2674,6732.2674,325997.7202,325997.7202,江山欧派,浙江,家居用品,20170210
603018.SH,20241231,8.21,-0.22,-0.134,-0.171,19.401,19.659,18.883,18.845,31.444,42.526,9.792,8.909,8.026,-100.604,1.9035,1.9035,0.96,9.6883,1.1381,1.1567,3.7459,68379.24,67621.24,67621.24,561393.5604,555170.3804,华设集团,江苏,建筑工程,20141013
300643.SZ,20241231,11.96,-0.275,-0.145,-0.261,21.189,25.522,12.522,24.114,32.537,42.052,14.362,13.137,11.911,-116.406,1.5209,3.0551,1.02,23.0077,2.5052,2.6433,1.3287,23073.9261,23022.4011,11460.7765,275964.1562,275347.9172,万通智控,浙江,汽车配件,20170505
688052.SH,20241231,130.3,0.877,1.394,-1.035,54.167,39.625,83.252,52.736,51.975,52.855,143.355,132.058,120.762,-10.186,2.4722,2.4722,0.97,,3.0515,11.0802,,14252.8433,9334.0553,9334.0553,1857145.482,1216227.4056,纳芯微,江苏,半导体,20220422
300469.SZ,20241231,23.5,-1.527,-1.256,-0.542,51.575,37.91,78.905,43.139,41.152,45.637,35.166,26.624,18.083,-14.96,6.5887,8.3971,0.74,,11.3914,22.0157,,24823.8824,24823.2554,19477.2931,583361.2364,583346.5019,信息发展,浙江,软件服务,20150611
688032.SH,20241231,112.64,-3.911,-3.803,-0.215,7.254,13.983,-6.203,23.798,32.999,40.234,126.352,120.329,114.306,-185.971,0.893,2.4915,1.16,40.8613,2.2333,7.4199,,12407.3545,12407.3545,4447.2955,1397564.4109,1397564.4109,禾迈股份,浙江,电气设备,20211220
300795.SZ,20241231,20.01,0.469,0.798,-0.656,18.101,25.79,2.724,40.633,47.742,51.346,25.462,20.815,16.168,-65.041,10.914,14.2905,0.99,26.439,8.6424,5.8391,3.1247,23072.6057,13434.1747,10259.9988,461682.8401,268817.8357,米奥会展,浙江,文教休闲,20191022
002063.SZ,20241231,5.76,-0.091,-0.029,-0.125,16.113,18.828,10.684,21.34,32.633,43.285,6.777,6.28,5.783,-123.209,2.8792,3.6481,1.82,36.132,3.1394,4.6373,0.4514,190509.6,175881.7457,138810.7121,1097335.296,1013078.8552,远光软件,广东,软件服务,20060823
000738.SZ,20241231,22.24,-0.053,-0.158,0.211,63.752,50.767,89.722,67.262,56.333,52.363,22.434,21.767,21.1,98.767,1.1717,2.3383,1.26,38.523,2.3897,5.3832,0.7464,131518.4001,131518.4001,65904.221,2924969.2182,2924969.2182,航发控制,江苏,航空,19970626
